,funded_amnt_inv,int_rate,installment,annual_inc,dti,delinq_2yrs,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_util,total_acc,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_amnt,collections_12_mths_ex_med,mths_since_last_major_derog,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit
tot_cur_bal,0.3121501355864304,-0.08550571753233391,0.27995236113998545,0.2402234581642222,0.02205631849251455,0.05516732628371056,0.03147117701085695,-0.06853235185922629,0.002794701613630327,0.2565592604816126,-0.06437507835344697,0.08911323110484552,0.32280817017903707,0.1238545767443227,0.12387006343695625,0.2292525959891298,0.2292857055057207,0.22872151102256635,0.1374306102535312,0.024066630376686642,0.006476273809599927,0.006886079104067587,0.1526002559345438,-0.013495729442488223,-0.02700739026282948,0.01961421799671762,-0.003655648896307934,1.0,0.09173867326668977,0.1742498791566328,0.1382917363489753,0.17449453829283001,-0.11773017376804862,0.4034574749967388,0.044778327515494994,-0.020982628998079646,-0.035295510434089745,0.33899576966461303,0.1032997412881494,0.39856105138101205,0.11721142371677779,0.1298788827193244,0.13280458077380633,0.11459586901802046,0.8270150266148212,0.16593546100964096,0.04863656817205281,0.004507721148358009,0.017571808939904617,0.17883383096951566,0.18685761965319234,0.03083680453803514,-0.08135407128263579,0.5421080880625461,0.044694816199983695,-0.0433689244433863,-0.05998208929729754,-0.04274327444075324,0.014256084772794754,0.11048642217941625,0.10633177563381911,0.12582454801980794,0.1460722569021001,0.22179817039807592,0.10230667018533407,0.14509455593106885,0.10580077524014553,0.2566285530702616,0.006037835695623378,0.01924324240017985,0.006827814909044624,0.09942819171918289,0.012188268985141143,0.03921545963088786,-0.09078538520162685,-0.0012065230811506094,0.9755652606597958,0.5299961371106257,0.31429846302741515,0.42674226006262506
open_acc_6m,-0.023047488051441228,0.1328410621207089,-0.006768349572335827,0.02298102023292506,0.01533812902311296,0.00435605480518635,0.42735715805112356,0.04419448305570912,-0.0677580512283955,0.28393347664605684,0.057765894893215104,-0.192061033186126,0.26090292125848963,-0.05101000733855049,-0.051013512723210176,0.01382100848501825,0.013798377191250313,0.008736785435382581,0.017900652976430998,0.011814696050004193,0.03475845582479376,0.03431803493618769,0.04099192252595156,0.010301870642088169,0.018997659366009556,-0.0032885480197756456,0.005709019908027995,0.09173867326668977,1.0,0.0825928552806025,0.38423827190019927,0.2996967767050066,-0.1931754301112713,0.11707948242763308,0.17971289813520427,0.6234964165188753,0.48531196869915866,-0.08744784390299282,-0.049265678351706456,0.08481112548561456,0.16872451467481506,0.09424194402411258,0.32560682134580954,0.5599856117746167,-0.016685034030683263,0.11126858156047578,-0.1799554252689092,0.002814163084832044,-0.0019323005131247385,0.0158291881008634,-0.012689586002129301,-0.3609228374931431,-0.48359970475504466,0.0655207470406777,-0.2523758288788996,0.06380916737126367,-0.3085202227382494,0.055224523227429344,0.0672113534271159,0.12789870875737747,0.19684774295247406,0.198344037466212,0.19962163785024722,0.13342472763370894,0.27931900411237104,0.25229587686353466,0.19076874055154086,0.2829814787223815,-0.0035102666265659508,-0.0031461681010993715,0.011411428294561937,0.7266603909124115,0.0009721489213176947,-0.1606410047885763,0.05943102394455102,0.014470542298916455,0.09561557567113588,0.08942531679380826,0.05632005459583797,0.09955680942150619
open_act_il,0.03366440649307959,0.030733652589413286,0.028162733672031787,0.044084570667535454,0.14357777299079924,0.05500833239026784,0.03766489973649714,-0.022471663549194748,-0.0011481962577472042,0.5219406717346281,-0.027195448105969886,0.04640630934111411,0.39929923733453726,0.02010542250520254,0.020105184319078664,0.024072386197622565,0.024066746303267418,0.015591113284754458,0.0410945088760322,0.010453054895471997,0.009334878596517857,0.009060652527023092,0.01206630667400173,0.0027774299058285087,-0.03183849467614833,0.004629139646626552,-0.0018600213709548364,0.1742498791566328,0.0825928552806025,1.0,0.2732358294381562,0.36513220891036086,-0.22943824464213264,0.5544165760856021,0.3018323717078508,-0.019545203999386522,-0.018298327679005827,0.033511125268016105,0.3595932851787271,0.010110179048962172,0.10179512060193283,0.0912903738676064,0.08103070894866572,0.16576403620210153,-0.031026629757373327,-0.010383995738906195,0.04647421130290525,0.00012997287071178683,-0.002307833032566815,0.15991803665118387,-0.06455316253813667,-0.007906669236032159,-0.10565430853326804,-0.0031101699770308138,-0.012399351167958518,-0.01549227896122323,-0.03789313226984997,-0.011873158758425699,0.08598335932144065,0.004940836624292975,0.008996507256004437,0.00026082174189672987,-0.0064980266203975845,0.6466352490175088,0.007472700418051036,0.0020136305118797766,0.011044514967528597,0.5234395692937722,0.0008843350220102199,0.003028147650358111,0.0533618243888561,0.11954105982211327,-0.003201814641312671,0.04328287111288668,-0.027731966798565443,-0.011404239674694852,0.16112055957737284,0.4825624257255385,0.009101344120980924,0.5564796332444797
open_il_12m,-0.003608672632444276,0.15493113861737576,0.006041259731885153,0.04798967811225903,0.09621299897267253,-0.006148341831283183,0.1700568133501947,0.043676219777018195,-0.013631828004892044,0.18249483718962042,0.03490819480216395,-0.09591669612987491,0.2586101204277169,-0.03488239396740346,-0.034879339323195875,0.022352228775852523,0.02234989442588495,0.014929237269795009,0.03027727738581368,0.017323194017688885,0.036917004718917866,0.036516392041708944,0.060920428594518454,-0.0008312154484025076,0.032817175125254845,-0.0031321625068258595,0.0013206514890821406,0.1382917363489753,0.38423827190019927,0.2732358294381562,1.0,0.7465126587187618,-0.4376548114009259,0.3011869996981497,0.3374827536406119,0.07287201985077957,0.07644817466346039,-0.052701237165021016,0.17667363128847036,0.013445601866717338,0.300428504412718,0.2079693610042565,0.3661164045839099,0.43730851877458354,0.04814653528587346,0.02954365394193046,-0.09322521173681995,-0.0015959864722209503,-0.0032522089691025186,0.037412387459274596,-0.007140087040041715,-0.05997974652888376,-0.30835321968227375,0.08593126888279075,-0.043181710766738435,0.059663019472879796,-0.20254804359163844,0.05664022211834743,0.038733670375199376,-0.029382805693510625,-0.008626856098530051,0.012314029291456858,0.04074227832732894,0.33471803249111476,0.0373645900928413,0.05849757020523424,-0.01082965616625757,0.18247160912227633,-0.0026111114994244017,-0.003138852658091473,-0.0017722146246516093,0.5584768359861751,0.02375556529224453,-0.07763627047217556,0.04191567636878195,0.006700268959517394,0.13080200008207502,0.24643700814427572,-0.01031010867286338,0.2882881140197926
open_il_24m,0.019402175681481223,0.1474595145167844,0.025433371080664492,0.06341845458981751,0.13599634676851952,-0.019957195832987062,0.1433443124437087,0.05343748171589798,0.011866980985682363,0.2551126330960774,0.039879043816135135,-0.07510107061681946,0.35379295876946754,-0.02637741690410241,-0.026373403047303286,0.041693522210808326,0.04169128398820355,0.03247428020881621,0.04633045601024165,0.0178214797045895,0.03851132377986464,0.037958142357611226,0.07870868210899336,-0.0043976365329703865,0.061520770687957145,-0.003957812743840906,0.0010129963175217452,0.17449453829283001,0.2996967767050066,0.36513220891036086,0.7465126587187618,1.0,-0.48587715499392675,0.3747153918039783,0.31611246474023563,0.06433832004471504,0.08917958546678637,-0.03890645427348111,0.20128766606071705,0.027759425304814057,0.38757571003063684,0.27594112329558557,0.29369487558105617,0.5725467911434814,0.05062109524215128,0.0317984109628477,-0.0707935865293427,0.0008647912196613027,-0.003886819202881703,0.05154251018440428,-0.011554882707790719,-0.06853156083233027,-0.2891203628937606,0.10913760679518922,-0.05321085350988131,0.07384549921412314,-0.13968716408051515,0.0672167575935256,0.032418207651962565,-0.010722794325971502,0.013484302428781427,0.025353308941602867,0.05877530249928333,0.45832625676608874,0.064797734761992,0.0815734106224706,0.01644080998090702,0.2557764302979364,-0.0026619733755324244,-0.0041905412057810345,-0.017705224600121458,0.42988220363951807,0.055517556781294136,-0.058564708827208156,0.04969395971792915,0.0077174330103489805,0.1703010099543545,0.31746135690708027,-0.0005170549285011162,0.38256078543323935
mths_since_rcnt_il,-0.011859506078608686,-0.08432322347451568,-0.013619696655213585,-0.04505416256785028,-0.13569315877155227,0.00888143526408244,-0.09152360663224132,-0.01694831969405645,-0.027221876353148697,-0.16738738474198198,-0.017162565375040493,0.06716980962080345,-0.19736051736742607,0.005674555651862769,0.005674796723124564,-0.014111049411995239,-0.014108226041034889,-0.009214168847338397,-0.020286853532893733,-0.008250100072493185,-0.021254673065283385,-0.020980511896758525,-0.04702203322016178,0.0011895944148547291,-0.030192461489937913,0.0003771367958492463,0.0023830477377847093,-0.11773017376804862,-0.1931754301112713,-0.22943824464213264,-0.4376548114009259,-0.48587715499392675,1.0,-0.24639650756348982,-0.3104765910808427,-0.036043538001805944,-0.05148862117863132,0.02408346211866689,-0.13213558919951465,-0.025176198848449637,-0.22376323303330478,-0.14419884929666532,-0.20223737064105266,-0.28857545924613476,-0.03534972300119214,-0.0344646000777812,0.060851668299396096,-0.002040639903880548,0.003297711216782484,0.07070253544969189,0.037634852697090604,0.0646584365256791,0.347847500356594,-0.0658959918544216,0.05563239886927799,-0.02970679738745587,0.10778962265065156,-0.027860896162255337,0.005175243133034973,-0.0004026149049869933,-0.012668558952360244,-0.03183579173087479,-0.03794494360770532,-0.24834994902911478,-0.047437750958998645,-0.050048811387614446,-0.010130345169112575,-0.16749669211394885,0.00198393099329601,0.00018326874186887674,0.011134174748124778,-0.25383174226030464,-0.06500138759080802,0.053138405889156665,-0.030188999185853514,0.002150046247453374,-0.11985217569732495,-0.2072058191024965,-0.012653586836477658,-0.2704665655520694
total_bal_il,0.15046249940027187,0.034243803465181015,0.13872889685038695,0.11614005698681522,0.15572073498094907,0.04454368042334732,0.0610162926880699,-0.00994097512895652,-0.002695067588325712,0.34896307845240787,-0.017547352529400297,0.030703654568529606,0.42172807918794386,0.08434845972198313,0.08435247621621995,0.09938517789046239,0.09938998226590406,0.08479321990480708,0.10006705157663796,0.01965582913265655,0.016833134627395625,0.016571999601342795,0.06178890211953862,-0.0032249530580309217,-0.017402538272171725,0.003896920438042574,-0.0004776106045684404,0.4034574749967388,0.11707948242763308,0.5544165760856021,0.3011869996981497,0.3747153918039783,-0.24639650756348982,1.0,0.3174444451923172,0.00031642157469495227,0.0019309628172824876,0.1125349750697595,0.2839150050468933,0.10995352139383029,0.15820936613860603,0.1263073682761679,0.15706002715482442,0.19543291917752698,0.20904812875087897,0.05549506467153573,0.02208586528094649,0.0015784634444056917,-0.00018028868748486184,0.2059764993363443,0.020946418117669324,-0.007968098906888496,-0.12824970564948426,0.10247142492672814,-0.0038697553709633997,0.0018632614194151625,-0.07533748974619871,0.003420680475882327,0.07065095059318144,0.03804160957837819,0.04175823495776482,0.05138089214423391,0.059620178029300835,0.5852703753180593,0.057152230812708635,0.06682632048246745,0.04313583788901543,0.34979477632054035,0.000891909671500808,0.0020319232504059457,0.035274855496849195,0.1565477698243525,0.009187185265391284,0.0179265175735242,-0.02495970666690689,0.0021345659812821217,0.37465226005587493,0.8999730092572729,0.10034907722926914,0.9518756973316983
il_util,-0.08937946775143032,0.14248730854152084,-0.08340728258108777,-0.038567063204939044,-0.013146847167709662,-0.007804084155265974,0.08645487579788733,0.05142618232609579,-0.055825677031986466,0.1283632197276053,0.02370439739649023,-0.066564090019802,0.1167833826816905,-0.08330089399361087,-0.08329295373621003,-0.02649280886465189,-0.026494703651245934,-0.03123523172718402,-0.0014495284563344239,0.012558342421501553,0.02237348880326022,0.02196513581448118,0.02133057407252667,0.0026907380869943577,0.00676385312054207,-0.007890159139018487,0.0032533662865963184,0.044778327515494994,0.17971289813520427,0.3018323717078508,0.3374827536406119,0.31611246474023563,-0.3104765910808427,0.3174444451923172,1.0,0.06977242585167392,0.08007309748234262,-0.11226997228683556,0.562957215121716,-0.09333775825325148,0.1551357146631543,0.03767787388090804,0.17635718138444367,0.2232600640663212,0.0023596960834031066,-0.05189374890926276,-0.05512230095713513,-0.0022121222965078235,-0.004256096243140786,-0.009087868980672494,-0.10015958871337188,-0.06254076464571981,-0.22421301940605515,-0.036384120141898256,-0.051175393569345834,0.06910536644603286,-0.1053170986226507,0.06663034284197188,0.09366782508198965,-0.0705010737919999,-0.05631368462923573,-0.05858667066684349,-0.054903263813147224,0.240649972051892,-0.030450861782147027,-0.041067577199152556,-0.054501876841189324,0.1293951691284765,-0.0009993753793812868,-0.010090876428381721,0.029909803794644373,0.22884676644465957,-0.032455068718716895,-0.05106989611457383,0.02581401818640107,0.0016273304974079189,-0.006520436202618331,0.23108129377466,-0.10648315814512185,0.1680102720933201
open_rv_12m,-0.046559084206926366,0.1170331630234173,-0.02317411821344853,-0.0018859402890909643,-0.011445495882253449,-0.017228681896133816,0.32954471034907706,0.06271000643018457,-0.10922887257753632,0.3530255720098726,0.0810241280327736,-0.20586447573754854,0.24811289713539883,-0.06473990274120074,-0.064747800975514,0.001333697543783347,0.0013057081245542253,-0.0020540813457858844,0.0067940362909518085,0.0028605146602146635,0.028366226984488933,0.02796795003106155,0.023741649275342537,0.018100441118909967,0.03208542623844809,-0.002120254755549508,0.007658451018167947,-0.020982628998079646,0.6234964165188753,-0.019545203999386522,0.07287201985077957,0.06433832004471504,-0.036043538001805944,0.00031642157469495227,0.06977242585167392,1.0,0.7786026758058171,-0.10437862454301713,-0.15509742116086095,0.11353309253272391,0.09996866345459107,0.00910475661225972,0.30580487420600766,0.6595375877875697,-0.13732524391231812,0.1299434206321364,-0.17676954833562802,0.0024795366457427857,-0.0006559994858125625,-0.015229721188360886,-0.03570851626438265,-0.46532944548396443,-0.3996718130166538,-0.02521448214979045,-0.35631391872282864,0.09133925287593322,-0.22891228482133918,0.07274154831848606,0.07893374831824151,0.2500384464134094,0.34284394824633296,0.31817509618613793,0.29670268288719515,0.008538782356915148,0.4394960404002557,0.37012857047662695,0.3354994624932342,0.35138529175559496,-0.002326528249342135,-0.0025740677036636085,0.002050628483945082,0.8432197603781241,0.0003006904096785799,-0.16661036397382903,0.08350001228120305,0.020591313133150747,-0.0030147838443532835,-0.007663509007034025,0.08297276669321106,-0.018007587128761212
open_rv_24m,-0.036430493718739874,0.1242429273876697,-0.01114561213040729,-0.0037297036542778004,0.0040312045658162385,-0.04175373996357728,0.2917582086407289,0.08995368699517887,-0.12298055632152677,0.45666042790671013,0.10116243300222387,-0.22579342471158512,0.3117676362117945,-0.06475892119115222,-0.06477168235301645,0.01077877673527474,0.010745319316098713,0.005531965382240056,0.01692143749681423,0.002628100340265859,0.03504065947756054,0.03437234964375507,0.03117114238854848,0.020594433860883242,0.07790243742295722,-0.0013809899471289347,0.009272956714917372,-0.035295510434089745,0.48531196869915866,-0.018298327679005827,0.07644817466346039,0.08917958546678637,-0.05148862117863132,0.0019309628172824876,0.08007309748234262,0.7786026758058171,1.0,-0.1174296469233139,-0.17050022490910646,0.1425808293582958,0.13169862246411274,0.014630400381758451,0.2910197108859113,0.8487505232486403,-0.18089380692067236,0.1511359474325777,-0.18104097724369037,0.006065631082162263,0.0003084689140794128,-0.03257972829747329,-0.06423766622283786,-0.46449332115352415,-0.361346850730506,-0.04311082943881285,-0.3912029533124763,0.12789110157585834,-0.18130420149884344,0.09474309921266708,0.07647844752312756,0.3287355069541921,0.43627474347716005,0.40565314316724244,0.3757407194451372,0.00890112077384854,0.5658436458729725,0.46927338308056543,0.42962037048802104,0.4548851511396705,-0.0008386934020628039,-0.003122681572396986,-0.018439248222383818,0.6652142618880014,0.03265922519722213,-0.1698603829442818,0.11099318839753156,0.022749454533057257,-0.013114008140228237,-0.0032821398151769952,0.10654781540724494,-0.018410311235310985
max_bal_bc,0.3722235064721427,-0.05921946250887916,0.35372131806193347,0.15030805885155019,0.08218416559405399,-0.050589847007487594,-0.05788964484297488,0.006918030110111351,0.022199010950291986,0.12150876097877238,-0.1027570195612247,0.32990013826275566,0.13683074682206928,0.21810100785595835,0.2181087278063895,0.23678433392106735,0.23681246032524397,0.21725360382455902,0.189682130355983,0.008185194807595279,0.009815108180680088,0.010167907720852368,0.0949447470599301,-0.035821831335388216,0.029949697523958676,-0.003230758768807612,-0.010530039229871562,0.33899576966461303,-0.08744784390299282,0.033511125268016105,-0.052701237165021016,-0.03890645427348111,0.02408346211866689,0.1125349750697595,-0.11226997228683556,-0.10437862454301713,-0.1174296469233139,1.0,0.1464414663217605,0.47651873476652695,-0.07660885382381637,-0.005970834932248105,-0.07844797151747752,-0.10239043953664488,0.2525609474227892,0.1730799965128304,0.2994311416237884,-0.01731993552413794,-0.003413009979162225,0.119911409150916,0.23078886580709043,0.10648486332557915,0.08007948452408122,0.22144520264750106,0.08714465482196168,-0.0273958520714469,0.05298402975029431,-0.014008445532275161,-0.1027825735228277,0.21898422773880521,0.13256204689586448,0.20269170135697195,0.18274008774973385,0.04089116999531746,0.09356756392286289,0.11545290028022807,0.12782505074327163,0.1215241749122682,-0.005550637438994066,0.0010548405567196025,-0.04424199715948267,-0.10347413500147169,0.13611257478437283,0.21368770005302004,-0.11938845845455934,-0.0184866554142714,0.35963354068710907,0.35049650410498273,0.5652415652976669,0.17077326522497216
all_util,0.0033567608640648777,0.2924434629263493,0.02842352028114145,0.010422384590545168,0.12330745704324707,0.024821278816295214,-0.034917808732526916,0.016808293538573313,-0.04437031361108065,-0.007128436468376347,-0.0019625926856379986,0.6696043995557819,0.006290058066276377,-0.03370415938262159,-0.03369834151617623,0.059234136302846366,0.059222491970975774,0.02323087748833969,0.15380557180976362,0.029998678807886658,0.03421208791586607,0.03409162249223444,0.008177718086130572,-0.01661047060504733,-0.008030699141588615,-0.013679970993124612,-0.003214215811998454,0.1032997412881494,-0.049265678351706456,0.3595932851787271,0.17667363128847036,0.20128766606071705,-0.13213558919951465,0.2839150050468933,0.562957215121716,-0.15509742116086095,-0.17050022490910646,0.1464414663217605,1.0,-0.22672267123828846,0.07192858599549395,0.054303879980988116,0.030473930262888693,-0.04227804942299948,0.10224505646476527,-0.47111852382198194,0.6084506105961895,-0.005107525712100255,-0.002270630411125952,0.062133945339011065,-0.06920515103091805,0.11152726753635067,0.020004324061852007,-0.010400572145418636,0.09787353844011633,0.04517369364943143,0.015236364164410248,0.04830049928456236,0.08220234309519223,-0.02353937985759479,-0.007941676959567727,-0.19969235091658077,-0.20919197516411817,0.24902604213738136,-0.23511970745309008,-0.21692119082438993,0.0014907302400705696,-0.006960887596367703,-0.002155002578740485,-0.013148675757072284,0.034330595006112394,-0.043531998140163265,-0.0848062600762459,0.5047100348114077,-0.015401657520607128,0.005281859456470635,0.02188977669687395,0.2912940123745206,-0.2758329328402277,0.22193054937097342
total_rev_hi_lim,0.32868874843145557,-0.1821758993733706,0.2987963443840407,0.17449964493261455,0.06124582923926058,-0.04829215187686867,0.021393918554085924,-0.009743817329798767,0.017567153355876823,0.3967068331460836,-0.09952678716616982,-0.1342221983794934,0.31903096560700916,0.17099936322860587,0.1710057071258132,0.19645164873242713,0.1964783434390906,0.20522742506368813,0.08965234536637277,-0.002628070529094787,-0.0010154902475796696,-0.0004621394556044535,0.10439821805487565,-0.02198174605525444,0.022153035720764692,0.007775790259204664,-0.00886513027860865,0.39856105138101205,0.08481112548561456,0.010110179048962172,0.013445601866717338,0.027759425304814057,-0.025176198848449637,0.10995352139383029,-0.09333775825325148,0.11353309253272391,0.1425808293582958,0.47651873476652695,-0.22672267123828846,1.0,-0.017166675899470504,0.060268247156692205,0.024562370070210723,0.11365564471125833,0.19218979209331563,0.6155681660762982,-0.17432745688927512,-0.012060485192727316,0.0031674455137232285,0.09318715233743194,0.26338274428428193,-0.05784740417963934,-0.04677948726147264,0.22177739452594367,-0.05505823611733449,-0.04655586243968338,-0.019902300123608663,-0.0504562017716292,-0.10002675166975196,0.3678639099711499,0.34207851136107464,0.4703557997234532,0.40614011298773856,0.031158712062204916,0.4434611561635396,0.3908057368307008,0.34052928618446254,0.3967325490383426,-0.000911142352003753,0.009623304997988974,-0.045761720921566156,0.0864976086206891,0.1740284306256012,-0.14525877973743503,-0.11578349532466359,-0.01879301794881479,0.49165808891877016,0.4303251320487494,0.7509062631062409,0.14177241703915228
inq_fi,-0.0044807048340462724,0.13441128884585785,0.006373808409304886,0.03404143794085163,0.05421742802903459,0.017153521874147173,0.21500437820383964,0.009093728607376464,-0.032221312610541605,0.11932437124684891,0.062388117012487414,-0.08629111080988537,0.17247262455013873,-0.007985122718939596,-0.007988208432782562,-0.0055516863938395705,-0.005557159712036368,-0.009794986279598628,0.008083833681702068,0.01426473821927185,0.02048475710005685,0.020163978984034988,0.03909970114349484,0.008970466262053691,0.01305467167280813,-0.0036917912529166905,0.006095525386392925,0.11721142371677779,0.16872451467481506,0.10179512060193283,0.300428504412718,0.38757571003063684,-0.22376323303330478,0.15820936613860603,0.1551357146631543,0.09996866345459107,0.13169862246411274,-0.07660885382381637,0.07192858599549395,-0.017166675899470504,1.0,0.0896173573542814,0.5546008740027376,0.3185623959970009,0.0636040308773261,0.00577534724634774,-0.0765546950063747,0.011017604476326373,-0.0002662191454003013,0.0071555903939002855,-0.03880849395057124,-0.07453736251686936,-0.16524355374010352,0.09685956032037213,-0.060077255289327204,0.04226565143962632,-0.22673442289230006,0.03843990571905159,0.0699839304189284,0.000582241588235936,0.012293414150102534,0.02423958791402894,0.05469597369297401,0.1779531998807205,0.06785529633703127,0.07034276934608938,0.022969308971419477,0.12027571751008193,-0.00037936884588388913,-0.005006373036385645,0.005079169109746007,0.24985926207970408,-0.020044766773059806,-0.07218409110100421,0.07298217486551042,0.015247848116547292,0.10885277653575878,0.1181287536889217,-0.03748620864745284,0.15816675532134158
total_cu_tl,0.07555423505766255,0.009121198406083806,0.06187744757190349,0.028103219352065986,0.08226999360897072,0.017689289378424285,0.03962707828372987,-0.006591751157305379,0.0017529159178570595,0.1120203728844519,0.001711312155233367,0.027608046417849957,0.29430792618548474,0.030185909980129856,0.030195019334919634,0.056022487990016086,0.056026731368423004,0.05391374872044944,0.033657416761177616,0.013046437972217322,0.011497300357224096,0.0114546472942477,0.0643072046563677,-0.006302644178017835,-0.0006125424478073392,0.0030314468551265648,-0.0016382926342093762,0.1298788827193244,0.09424194402411258,0.0912903738676064,0.2079693610042565,0.27594112329558557,-0.14419884929666532,0.1263073682761679,0.03767787388090804,0.00910475661225972,0.014630400381758451,-0.005970834932248105,0.054303879980988116,0.060268247156692205,0.0896173573542814,1.0,0.08496826532830652,0.1628065298524182,0.07147344252727855,0.004191510712758336,-0.004759975382195998,0.006627689692491056,-0.0006606900372349443,0.11514000208710748,0.05844902200499057,-0.020017001588475254,-0.08607107246748434,0.18331366516366482,0.010344654157452731,0.003537639590772796,-0.04881456258243664,-0.008436362998102147,-0.002427999857047724,-0.06530729133893848,0.026309320072669593,-0.04741051939146946,0.016108435033977457,0.30171700932542866,0.059823871166142406,0.12097700201628167,0.034268887432019425,0.112377592977372,-0.0002771833914476672,0.0021732562370302025,-0.0010878534137661728,0.12291518209394393,0.04523413147633402,0.0054569375659423575,0.016918301977322293,-0.01144589710431669,0.13356565896649855,0.13145219867109093,-0.013698171851635499,0.15315615307660008
inq_last_12m,0.0074104584041069605,0.1625881264996972,0.023412116779420306,0.03914725295535255,0.02546298636874014,0.029891375887207538,0.4774703194319897,0.009236890106134344,-0.07529627893639786,0.18303261485621547,0.08648877884002248,-0.12751579386138565,0.21591681692282275,-0.041826721890251155,-0.04183138356696103,0.04165112056100622,0.041627358982672794,0.032759574332736664,0.04546446508222467,0.023640953809010108,0.036797999866833506,0.03638351897644409,0.06414724964064267,0.015752983422738166,-0.0021016376287554374,-0.0018921796249409112,0.006428403426102099,0.13280458077380633,0.32560682134580954,0.08103070894866572,0.3661164045839099,0.29369487558105617,-0.20223737064105266,0.15706002715482442,0.17635718138444367,0.30580487420600766,0.2910197108859113,-0.07844797151747752,0.030473930262888693,0.024562370070210723,0.5546008740027376,0.08496826532830652,1.0,0.4058347404439477,0.05977226808208281,0.03237216017301067,-0.11240594390239061,0.0108020656675337,-0.00043759786192884255,0.013797567787769801,-0.039615381415791254,-0.17109919653203023,-0.26105868316215725,0.1110699063035939,-0.12809217280839608,0.038865524858996615,-0.5320374595309626,0.0327843032778104,0.07974713847593312,0.04819444778422978,0.08705767184090334,0.09990517631620663,0.12284130124955189,0.15111885596491964,0.15531194471018483,0.15726066717518644,0.0847740599687193,0.18225802832535276,-0.0005336491389503046,-0.0031707795562430567,0.0185895174206446,0.465994257436184,-0.02627982437412684,-0.1070474799108527,0.0966905768285019,0.022038724284148187,0.12418165474799062,0.12203040415489057,-0.007198789515538851,0.14516924714341004
acc_open_past_24mths,-0.004237861969663787,0.16837506974872218,0.014193732921036338,0.03843288873898202,0.08139779420358834,-0.05024538875616856,0.28286723430709676,0.11275780771719754,-0.07960081834852833,0.4935625345448216,0.09497899239588642,-0.22325953302356116,0.43476834869523945,-0.03566036781147871,-0.03566793673862781,0.005187639613860272,0.005169797486272977,-0.002748165901817726,0.017295582859783543,0.012080912159537145,0.05050407580108973,0.05005158302187145,0.0698547526857333,0.015188931023823375,0.12033217669645016,-0.0029617993870114196,0.008084965159471262,0.11459586901802046,0.5599856117746167,0.16576403620210153,0.43730851877458354,0.5725467911434814,-0.28857545924613476,0.19543291917752698,0.2232600640663212,0.6595375877875697,0.8487505232486403,-0.10239043953664488,-0.04227804942299948,0.11365564471125833,0.3185623959970009,0.1628065298524182,0.4058347404439477,1.0,-0.06512383382119681,0.13148860233039963,-0.1795467859416152,0.004713102891596668,-0.0020082427168154776,0.0024733622912654434,-0.054387246759054625,-0.4116870434776848,-0.4530135540736877,0.07616764316621037,-0.34281327282561314,0.15035520005117506,-0.2188900116919766,0.12148527182578286,0.07425112405782786,0.2351009970086042,0.34350532633682723,0.3158843855869396,0.3038690344049161,0.24875204893184535,0.4695838777855788,0.39978058908582126,0.33766917924735823,0.49224834170890475,-0.002779517554564516,-0.00407428026166441,-0.02893301139877374,0.7656345653033287,0.05662887487265125,-0.16474025560288616,0.11296929716036663,0.016390656944019987,0.1225009364584491,0.16000874987774732,0.07477260365905603,0.18592314778784336
